input,reference,prediction_raw,prediction_clean,fold,chrf,bleu,geo,has_rep,pred_len,ref_len,len_ratio,ref_has_num,ref_words,input_len
translate Akkadian to English: 41 ma-na 11 ½ GÍN KÙ.BABBAR ṣa-ru-pá-am ku-nu-ki ša ki-ma ku-a-tí ù ku-nu-ki-a 3 né-pì-šu a-ha-ma ⅔ ma-na 1 GÍN ša-du-a-sú mì-ma a-nim a-na šu-nu-nu ù i-lá-áš-ra-ni áp-qí-id-ma,"41 minas 11.5 shekels of refined silver, sealed by your representatives and by me - in three packages; further 0.6666 mina 1 shekel, its transport tariff - all this I entrusted to Šu-Nūnu and Ili-ašrannī, and they have brought it to Šalim-Aššur, our father, in accordance with his orders.","41 minas 11 ½ shekels of refined silver, sealed by your representatives and under my seal, 3 packsaddles, further, ⅔ mina 1 shekel its transport tariff - all this I entrusted to Šu-Nūnu and Ilī-ašrannī.","41 minas 11 ½ shekels of refined silver, sealed by your representatives and under my seal, 3 packsaddles, further, ⅔ mina 1 shekel its transport tariff - all this I entrusted to Šu-Nūnu and Ilī-ašrannī.",3,58.28666869283378,36.08209637566996,45.85962491333279,False,202,288,0.7013888888888888,True,49,207
translate Akkadian to English: a-ha-ma 5 GÍN KÙ.BABBAR a-na,"Furthermore, I gave them 5 shekels of silver for their food.","Further, 5 shekels of silver for the merchant.","Further, 5 shekels of silver for the merchant.",3,56.65300989822551,31.654199979887586,42.34744035689738,False,46,60,0.7666666666666667,True,11,59
translate Akkadian to English: IGI a-hu-qar DUMU zu-ur-zu-ur IGI a-šùr-ták-lá-ku DUMU qar-du-um-{d}IM,"Witnessed by Ahu-waqar son of Zurzur, by Aššur-taklāku son of Qardum-Adad.","Witnessed by Ahu-waqar son of Zurzur, by Aššur-taklāku son of Qardum-Adad.","Witnessed by Ahu-waqar son of Zurzur, by Aššur-taklāku son of Qardum-Adad.",3,100.0,100.00000000000004,100.00000000000001,False,74,74,1.0,False,11,101
translate Akkadian to English: a-ha-ma 10 GÍN KÙ.BABBAR a-na bé-a-lim a-na šu-nu-nu a-dí-in,"Furthermore, I gave 10 shekels of silver for a working-capital to Šu-Nūnu.","Further, I gave 10 shekels of silver as a working capital to Šu-Nūnu.","Further, I gave 10 shekels of silver as a working capital to Šu-Nūnu.",3,75.89034361451584,50.389204852596336,61.83893652647792,False,69,74,0.9324324324324325,True,12,91
translate Akkadian to English: 7 GÍN KÙ.BABBAR a-na bé-a-lim a-na i-lá-áš-ra-ni a-dí-in,7 shekels of silver I gave as a working-capital to Il-ašrannī witnessed by the same men.,I gave 7 shekels of silver for a working capital to Ilī-ašrannī.,I gave 7 shekels of silver for a working capital to Ilī-ašrannī.,3,53.33070336650603,18.710040685001186,31.588283108568238,False,64,88,0.7272727272727273,True,16,87
translate Akkadian to English: za-al-pá 3 ma-na AN.NA 1 pí-ri-kà-nu-um ša kà-ni-iš mì-ma a-nim tám-kà-ru-um a-na šu-IŠTAR,"4 of ordinary quality, 3textiles from Nahria, 5 -textiles from Zalpa, 3 minas of tin, 1 from Kanesh - all this the merchant gave to Šu-Ištar.","Zalpa, 3 minas of tin, 1 pirikannu of Kanesh - all this the merchant to Šu-Ištar.","Zalpa, 3 minas of tin, 1 pirikannu of Kanesh - all this the merchant to Šu-Ištar.",3,47.40054498067359,37.15615782981422,41.96691709574478,False,81,141,0.574468085106383,True,26,121
translate Akkadian to English: <gap> IGI ku-ra IGI a-šur-{d}UTU-ši,"<gap> Witnessed by Kura, by Aššur-šamšī.",<gap> Witnessed by Kura by Aššur-šamšī.,<gap> Witnessed by Kura by Aššur-šamšī.,3,89.47369440987333,66.90484408935988,77.37068937647904,False,39,40,0.975,False,6,66
translate Akkadian to English: ša a-na-na a-na šu-IŠTAR a-na ší-a-ma-tim ta-dí-in IGI a-wi-li a-ni-ú-tim,"Further, 2 undergarments, 4.5 -textiles belonging to Anna-anna were given to Šu-Ištar for purchases.Witnessed by these men.",That Anna-anna gave to Šu-Ištar for purchases.,That Anna-anna gave to Šu-Ištar for purchases.,3,31.008213373717812,9.402599962461785,17.07506444801091,False,46,123,0.37398373983739835,True,17,104
translate Akkadian to English: a-na ma-lá ú ší-ni-šu áš-pu-ra-kum um-ma a-na-ku-ma ṭup-pá-am ša a-šur-re-ṣí šé-bi-lá-am a-ta tí-ir-ta-kà-ma,"From Aššur-šamšī to Ennam-Aššur: Once or twice I wrote to you, saying: Send me Aššur-rēṣī's tablet."" But as for you - you do not send me word.","I wrote to you both once and twice, saying: Send me the tablet concerning Aššur-rēṣī."" You must send me word.""","I wrote to you both once and twice, saying: Send me the tablet concerning Aššur-rēṣī."" You must send me word.""",3,43.859209055374265,26.55286353301878,34.12605445570136,False,110,142,0.7746478873239436,False,27,139
translate Akkadian to English: KÙ.BABBAR 10 GÍN ba-áš-tám ú-lá ar-ta-áš-a-kum ù gi5-mì-lá-kà,"Have I not acquired dignity for you worth just 10 shekels of silver, and have I not been able to return your favours?",I did not acquire a single shekel of silver as an outstanding claim.,I did not acquire a single shekel of silver as an outstanding claim.,3,25.69419509169088,3.0785753852265776,8.89390333613364,False,68,117,0.5811965811965812,True,23,92
translate Akkadian to English: a-na KÙ.BABBAR a-mì-im ša KÙ.BABBAR 5 ma-na a-wa-at-kà,"May Aššur and the gods of friendship be my witnesses: For that silver, for at least 5 minas of silver I was able to listen to your words and I was able to return your favours!",For the silver of some 5 minas of silver is your will.,For the silver of some 5 minas of silver is your will.,3,19.63000661229411,3.2053846679396094,7.932321364304443,False,54,175,0.30857142857142855,True,36,85
translate Akkadian to English: ṭup-pá-am <gap> ša ṣú-ha-ri-im a-na DUMU lá-li-im dí-in-ma lu-ub-lam,"When you hear this letter <gap>, the tablet <gap> of the servant give it to Lalūm's son so he may bring it.",Give the tablet <gap> belonging to the servant so he may bring it.,Give the tablet <gap> belonging to the servant so he may bring it.,3,44.938590769257914,27.337418490773338,35.050036551262075,False,66,107,0.616822429906542,False,22,99
translate Akkadian to English: a-wi-lu-tum-ma,"That is indeed gentlemanly behavior.""","From Amur-Ištar to Abu-waqar: Please, my brothers!","From Amur-Ištar to Abu-waqar: Please, my brothers!",3,8.550426255509295,0.0,0.0,False,50,37,1.3513513513513513,False,5,45
translate Akkadian to English: 1 me-at 6 ½ ma-na URUDU ša en-um-a-šùr i li-bi4 kà-ri-im,106 ½ minas of copper belonging to Ennam-Aššur is owed by the colony.,106 ½ minas of copper belonging to Ennam-Aššur is owed by the colony.,106 ½ minas of copper belonging to Ennam-Aššur is owed by the colony.,3,100.0,100.00000000000004,100.00000000000001,False,69,69,1.0,True,13,87
translate Akkadian to English: ší-im URUDU a-nim i-na KÙ.BABBAR ša wa-bar-tim ša ša-lá-tù-ar ki-ma en-um-a-šùr ku-da-tum i-lá-qé,Kudātum will receive the price of this copper in silver from the station at Šalatuwar on behalf of Ennam-Aššur.,This proceeds from the copper from the silver of the Šalatuwar Kudātum will receive in the name of Ennam-Aššur.,This proceeds from the copper from the silver of the Šalatuwar Kudātum will receive in the name of Ennam-Aššur.,3,59.88206300230584,15.663840573309688,30.626509563921992,False,111,111,1.0,False,19,128
translate Akkadian to English: ⅚ ma-na 3 ½ GÍN hu-sà-ra-am a-na 2 ⅔ ma-na ½ GÍN i-tur4-DINGIR a-na me-er-e ša-ak-ri-ú-ma-an i-dí,Itūr-ilī deposited ⅚ mina 3 ½ shekels of lapis lazuli worth 2 ⅔ minas ½ shekel with the sons of Šakri-uman.,⅚ mina 3 ½ shekels of lapis lazuli Itūr-ilī gave to the sons of Šakri-uman.,⅚ mina 3 ½ shekels of lapis lazuli Itūr-ilī gave to the sons of Šakri-uman.,3,60.603278643368306,47.18285643939712,53.47369255986376,False,75,107,0.7009345794392523,True,21,128
translate Akkadian to English: ma-na 15 GÍN hu-sà-ra-am ša iš-tí šu-IŠTAR ú-šé-bi-lu ŠÀ.BA ší-im ½ ma-na 7 ½ GÍN hu-sà-ri-im 1 ½ ma-na 2 GÍN KÙ.BABBAR,"Of the 2 minas 15 shekels of lapis lazuli that he sent with Šu-Ištar, thereof he sent 1 ½ mina 2 shekels of silver, the price of ½ mina 7 ½ shekels of lapis.","Mina 15 shekels of lapis lazuli that they sent to Šu-Ištar, thereof there was ½ mina 7 ½ shekels of lapis lazuli, 1 ½ mina 2 shekels of silver.","Mina 15 shekels of lapis lazuli that they sent to Šu-Ištar, thereof there was ½ mina 7 ½ shekels of lapis lazuli, 1 ½ mina 2 shekels of silver.",3,68.21274565240067,47.41726268314275,56.872327883939185,False,143,157,0.910828025477707,True,34,150
translate Akkadian to English: KÙ.BABBAR ku-nu-ki a-na da-šùr,The sealed silver I placed under Aššur's authority.,Silver under seals to Daššur.,Silver under seals to Daššur.,3,23.461305504057396,5.854497694024015,11.719819067387387,False,29,51,0.5686274509803921,False,8,61
translate Akkadian to English: ší-tí hu-sà-ri-im i li-bi šu-IŠTAR,The rest of the lapis lazuli remains in Šu-Ištar's possession.,Šu-Ištar's responsibility is owed by Šu-Ištar.,Šu-Ištar's responsibility is owed by Šu-Ištar.,3,26.456204807293872,4.410363736106612,10.801920490222946,False,46,62,0.7419354838709677,False,10,65
translate Akkadian to English: ni-sí-ma iš-tù KÙ.BABBAR ša i li-bi-a i-šu-ú-ma ú-ša-bi-ú <gap> KÙ.BABBAR ku-nu-ki <gap> lu <gap> 9 ⅔ GÍN hu-sà-ru-um e-lá-num iš-tí en-num-a-šùr,"We made an accounting for all the silver, and after I have paid in full the silver that I owe <gap> the sealed silver <gap> 9 ⅔ shekels of lapis lazuli, an extra, is in Ennam-Aššur's possession.",We settled accounts and from the silver that they have paid in my possession <gap> 9 ⅔ shekels of lapis lazuli is owed by Ennam-Aššur.,We settled accounts and from the silver that they have paid in my possession <gap> 9 ⅔ shekels of lapis lazuli is owed by Ennam-Aššur.,3,48.17557628797315,21.959056177576073,32.52522384388314,False,134,194,0.6907216494845361,True,37,176
translate Akkadian to English: šu-qú-ul-ta-áš-nu a-ha-ma 2 né-pí-šu 13 ¼ ma-na.TA KÙ.BABBAR ṣa-ru-pá-am šu-qú-ul-ta-áš-nu ù iš-tí-in né-pí-šu-um 3 ma-na KÙ.BABBAR ṣa-ru-pu-um ni-is-ha-sú DIRI ša-du-a-sú ša-bu ŠU.NÍGIN 59 ½ ma-na KÙ.BABBAR ṣa-ru-pá-am ku-nu-ki-a a-na šu-IŠTAR,"2 packages of refined silver, 15 minas each was their weight; further, 2 packages of refined silver, 13 1 / 4 minas each was their weight; plus one package with 3 minas of refined silver, its import duty added, its transport tariff paid for - in all: 59.5 minas of refined silver under my seal I entrusted to Šu-Ištar.","Their working capitals amounted to 13 1 minas (of silver). Their working capitals amounted to 13 1 minas (of silver). Also, one packet with 3 minas of refined silver, its import duty added, its transport tariff paid - in all 59 ½ minas of refined silver under my seal to Šu-Ištar.",Their working capitals amounted to 13 1 minas (of silver).,3,55.17940192986855,36.762005732176604,45.038933047352536,False,280,318,0.8805031446540881,True,59,275
translate Akkadian to English: ša-lim-a-šùr ù DAM.GÀR ku-nu-ki-a ú-šé-bi-il5-šu,I sent the silver under my seal with him to Šalim-Aššur and the merchant.,Šalim-Aššur and the merchant under my seal I sent him.,Šalim-Aššur and the merchant under my seal I sent him.,3,63.59964514796206,27.641380926788347,41.92829615359281,False,54,73,0.7397260273972602,False,14,79
translate Akkadian to English: KÙ.BABBAR a-nim šu-IŠTAR,Šu-Ištar has been paid the transport tariff for this silver.,This silver Šu-Ištar.,This silver Šu-Ištar.,3,28.985624593614396,3.6531471527995247,10.290226040096414,False,21,60,0.35,False,10,55
translate Akkadian to English: KÙ.BABBAR ša en-um-a-šùr,The silver belongs to Ennam-Aššur.,The silver of Ennam-Aššur.,The silver of Ennam-Aššur.,3,61.29073062503693,24.736929544091932,38.937700049918924,False,26,34,0.7647058823529411,False,5,55
translate Akkadian to English: IGI i-dí-{d}IM DUMU a-šùr-DU10 IGI tù-ur-a-a DUMU me-na-a IGI kur-ub-a-šùr DUMU ṣí-li-a,"Witnessed by Iddin-Adad son of Ašsur-ṭāb, by Tūraya son of Menaya, by Kurub-Aššur son of Ṣilliya.","Witnessed by Iddin-Adad son of Aššur-ṭāb, by Turaya son of Menaya, by Kurub-Aššur son of Ṣilliya.","Witnessed by Iddin-Adad son of Aššur-ṭāb, by Turaya son of Menaya, by Kurub-Aššur son of Ṣilliya.",3,91.09853222023474,70.9421400618421,80.39107433164536,False,97,97,1.0,False,16,118
translate Akkadian to English: en-um-a-šur ù lá-qé-ep a-na lá-qé-ep qí-bi-ma 8 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ha-sú DIRI ša-du-a-sú ša-bu KÙ.BABBAR ša DAM.GÀR ša a-na ší-a-ma-tim IGI DU10-a-hi ù IGI lá-qé-ep DUMU MAN-ša-du-e a-dí-na-ku-ni tám-kà-ru-um en-um-a-šur,"From Bēliya to Ennam-Aššur and Lā-qēp; specifically to Lā-qēp: As to the 8 minas of refined silver - its import duty added, its transport tariff paid - silver belonging to a merchant, that I gave you for purchases with Ṭāb-ahi and Lā-qēp son of Puzur-šadūʾe as witnesses - the merchant is Ennam-Aššur.","Ennam-Aššur and Lā-qēp say to Lā-qēp: 8 minas of refined silver, its import duty added, its transport tariff paid for, the silver belonging to a merchant, which I gave to you with Ṭāb-ahī and Lā-qēp son of Puzur-šadu'e, for purchases.","Ennam-Aššur and Lā-qēp say to Lā-qēp: 8 minas of refined silver, its import duty added, its transport tariff paid for, the silver belonging to a merchant, which I gave to you with Ṭāb-ahī and Lā-qēp son of Puzur-šadu'e, for purchases.",3,64.27704596619006,38.44497876083604,49.71045832598467,False,234,301,0.7774086378737541,True,52,266
translate Akkadian to English: lu-qú-tám ma-lá ta-áš-a-ma-šu-ni a-na en-um-a-šur DUMU,"Any goods you have bought for him you must give to Ennam-Aššur son of Šalim-Aššur, and let him leave me a message from you (plural).",The goods you must bring to Ennam-Aššur son of Kurub-Ištar.,The goods you must bring to Ennam-Aššur son of Kurub-Ištar.,3,28.963606470323917,6.1720225438259915,13.370266717060792,False,59,132,0.44696969696969696,False,25,85
translate Akkadian to English: ša-qí-il5 da-tim ku-li-a ší-ip-ru-um ša kà-ri-im kà-ni-iš ù kà-ru-um dur4-hu-mì-it-ma a-na kà-ar kà-ar-ma ù wa-ba-ra-tim a-dí kà-ri-im kà-ni-iš qí-bi-ma,"Thus the 'datu-payers,' Kuliya, the messenger of Kanesh, and Durhumit, say to every single and (all) the until Kanesh: Asānum, our messenger, has been sent to Kanesh to deliver information.","Kuliya, the envoy of the Kanesh colony and the Durhumit colony, say to the Kanesh colony: To Karma and Wabaratum: To the Kanesh colony:","Kuliya, the envoy of the Kanesh colony and the Durhumit colony, say to the Kanesh colony: To Karma and Wabaratum: To the Kanesh colony:",3,26.84696775353424,6.8055565440234,13.516972926001225,False,135,189,0.7142857142857143,False,30,183
translate Akkadian to English: kà-ni-iš ša-pí-ir a-pu-tum ki-ma ṭup-pí-ni ta-áš-me-a-ni,"As soon as you have heard our letter, each of you must give an escort to Asānum and each must escort him to the next, all the way until Kanesh.","Kanesh writes. Urgent, before you hear our letter you must hear my letter.","Kanesh writes. Urgent, before you hear our letter you must hear my letter.",3,23.64545718929193,2.842817331333068,8.198763047253724,False,74,143,0.5174825174825175,False,30,87
translate Akkadian to English: u4-ma-kál lá i-sà-hu-ur,"He must not suffer a delay of even one single day!""""",Umma-kal shall not delay.,Umma-kal shall not delay.,3,11.699824182557615,2.0998444584734317,4.956592677924731,False,25,52,0.4807692307692308,False,11,54
translate Akkadian to English: a-na en-um-a-šur qí-bi-ma um-ma šu-nu-nu-ma a-na ma-lá na-áš-pé-er-tí-kà ša a-na ṣé-ri-a ù a-ṣé-er a-šùr-kà-ší-id tù-lá-pì-tù <gap> ni-ṣa-ba-sú um-ma šu-ut-ma e-lá-an KÙ.BABBAR 1 ½ ma-na,"To Ennam-Aššur from Šu-Nūnu: in accordance with your missive which you wrote to me and to Aššur-kāšid we have seized him <gap> and he said: Apart from some 1.5 mina of silver <gap> under his seal <gap> I gave."" He did not give me any silver!","To Ennam-Aššur from Šu-Nūnu: In accordance with your missive that you wrote to me and to Aššur-kāšid we seized him. He answered: Elan has sold me 1 ½ mina of silver.""""","To Ennam-Aššur from Šu-Nūnu: In accordance with your missive that you wrote to me and to Aššur-kāšid we seized him. He answered: Elan has sold me 1 ½ mina of silver.""""",3,53.93825038800249,24.124610209808914,36.07269418839733,False,167,241,0.6929460580912863,True,46,217
translate Akkadian to English: URUDU <gap> um-ma šu-ut-ma <gap> i-dí-nim um-ma a-na-ku-ma a-ša-ar-ma KÙ.BABBAR a-dí-na-ku-ni KÙ.BABBAR-ba ke-na-tí-ma lá-dí-šu-um um-ma šu-ut-ma a-ša-qal IGI i-ku-pì-a DUMU a-da-lá-al IGI šu-IŠTAR DUMU,"<gap> I said: ""Produce for me <gap> copper."" <gap> He answered: ""<gap> in court."" I answered: ""In case I did give you the silver, should I in fact also give that very silver to him?"" He answered: ""I shall pay."" Witnessed by Ikūn-pīya son of Adallal, by Šu-Ištar son of Šukkutum.""","The copper <gap> he said: <gap> he gave me."" He answered: ""I will be able to give you the silver. Yes, I will give it to him."" He answered: ""I will pay."" Witnessed by Ikūn-pīya son of Adad-al, by Šu-Ištar son of Abela.""","The copper <gap> he said: <gap> he gave me."" He answered: ""I will be able to give you the silver. Yes, I will give it to him."" He answered: ""I will pay."" Witnessed by Ikūn-pīya son of Adad-al, by Šu-Ištar son of Abela.""",3,49.87169154854333,30.688889490034217,39.12169258371013,False,219,279,0.7849462365591398,False,51,233
